source_id,instrument,timestamp,data_type,oil_rigs,gas_rigs,misc_rigs,total_rigs,oil_rigs_delta_1w,gas_rigs_delta_1w,misc_rigs_delta_1w,total_rigs_delta_1w,energy_scarcity_trigger,oil_scarcity_trigger,gas_scarcity_trigger,total_scarcity_trigger,directional_bias,confidence,trigger_reason,unit,frequency,tos_status,gatekeeper_cleared,gatekeeper_id,raw_source_url,raw_file_name,source_sheet,normalized_at,trigger_components,trigger_threshold
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2026-03-20,RIG_COUNT,414,131,7,552,2,-2,-1,-1,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2026-03-27,RIG_COUNT,409,127,7,543,-5,-4,0,-9,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2026-04-02,RIG_COUNT,411,130,7,548,2,3,0,5,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2026-04-10,RIG_COUNT,411,127,7,545,0,-3,0,-3,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2026-04-17,RIG_COUNT,410,125,8,543,-1,-2,1,-2,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2026-04-24,RIG_COUNT,407,129,8,544,-3,4,0,1,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2026-05-01,RIG_COUNT,408,130,9,547,1,1,1,3,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2026-05-08,RIG_COUNT,410,129,9,548,2,-1,0,1,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2026-05-15,RIG_COUNT,415,128,8,551,5,-1,-1,3,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2026-05-22,RIG_COUNT,425,125,8,558,10,-3,0,7,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
